SEQ TITLE	Sel Result	Accession	Description	Similarity[%]	Coverage[%]	Taxid	Lineage	superkingdom	kingdom	subkingdom	superphylum	phylum	subphylum	superclass	class	subclass	superorder	order	suborder	superfamily	family	subfamily	tribe	subtribe	genus	species group	species		
ASV_541,blastn,1/5,MZ969861,Stichococcus sp. isolate HP-41P small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,676.994,366,1,510,308,805,467,467,91,6,100,0,510,		MZ969861				29647	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Stichococcus; unclassified Stichococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Stichococcus				
ASV_542,blastn,1/5,JF913598,Elliptochloris sp. MRL-2009 clone 87 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,0,708.387,383,1,415,659,1069,405,405,97,6,100,0,415,		JF913598				631447	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Elliptochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Elliptochloris				
ASV_543,blastn,1/5,MF382992,Lyomyces erastii voucher TASM:YG 022 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,4.19299E-30,145.159,78,1,135,278,412,117,117,86,7,32,6,414,,,		MF382992				1234781	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetes incertae sedis; Corticiales; Corticiaceae; Lyomyces	Eukaryota	Fungi	Dikarya		Basidiomycota	Agaricomycotina		Agaricomycetes			Corticiales			Corticiaceae				Lyomyces				
ASV_544,blastn,1/5,MT596149,Fungal sp. strain OTU382 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,6.9928E-113,420.31,227,41,452,1,391,357,357,86,7,89,4,461,,,		MT596149				1709941	cellular organisms; Eukaryota; Opisthokonta; Fungi; unclassified Fungi	Eukaryota	Fungi																				
ASV_545,blastn,1/5,MT595450,Fungal sp. strain OTU238 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,1.44452E-94,359.37,194,41,424,1,407,343,343,89,3,88,7,433,,,		MT595450				1709941	cellular organisms; Eukaryota; Opisthokonta; Fungi; unclassified Fungi	Eukaryota	Fungi																				
ASV_546,blastn,1/5,MT078170,Deuterostichococcus epilithicus strain SAG 2482 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,0,760.093,411,1,418,2508,2924,416,416,99,5,94,1,444,,,		MT078170				2710713	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Deuterostichococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Deuterostichococcus				
ASV_547,blastn,1/1,CP066776,Verrucomicrobiales bacterium T37 chromosome, complete genome,1.28403E-29,141.466,76,4,124,631222,631342,106,106,87,6,97,6,124,,,,,		CP066776				2707525	cellular organisms; Bacteria; PVC group; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobiaceae; Sulfuriroseicoccus	Bacteria				Verrucomicrobia			Verrucomicrobiae			Verrucomicrobiales			Verrucomicrobiaceae				Sulfuriroseicoccus				
ASV_548,blastn,1/5,MN683502,Syntrichia sinensis isolate Sy1728 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,3.42565E-141,514.489,278,1,494,423,911,441,441,89,3,98,2,503,,,		MN683502				487418	cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Bryophyta; Bryophytina; Bryopsida; Dicranidae; Pottiales; Pottiaceae; Syntrichia	Eukaryota	Viridiplantae			Streptophyta	Streptophytina		Bryopsida	Dicranidae		Pottiales			Pottiaceae				Syntrichia				
ASV_549,blastn,1/5,MN397053,Dictyochloropsis sp. 17945 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,3.25816E-150,544.035,294,1,384,284,656,356,356,92,7,100,0,384,,,		MN397053				2607442	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis; unclassified Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_550,blastn,1/5,KF577833,Thaumatospina mexica isolate ThxMex 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,2.9138E-42,185.785,100,2,147,821,965,131,131,89,7,30,3,482,		KF577833				1515087	cellular organisms; Eukaryota; Sar; Rhizaria; Imbricatea; Silicofilosea; Thaumatomonadida; Thaumatospina	Eukaryota				Imbricatea						Thaumatomonadida							Thaumatospina				
ASV_551,blastn,1/5,KC333517,Symbiochloris sp. CAUP H8603 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,4.40407E-89,340.904,184,1,370,215,584,319,319,86,2,100,0,370,,,		KC333517				1854751	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris; unclassified Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_552,blastn,1/5,MN727031,Prymnesium parvum culture CCAP:941/6 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,1.28282E-35,163.625,88,1,133,2056,2189,120,120,90,2,29,2,455,		MN727031				97485	cellular organisms; Eukaryota; Haptista; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiaceae; Prymnesium	Eukaryota				Haptophyta						Prymnesiales			Prymnesiaceae				Prymnesium				
ASV_553,blastn,1/5,MF382992,Lyomyces erastii voucher TASM:YG 022 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,4.19299E-30,145.159,78,1,135,278,412,117,117,86,7,32,6,414,,,		MF382992				1234781	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetes incertae sedis; Corticiales; Corticiaceae; Lyomyces	Eukaryota	Fungi	Dikarya		Basidiomycota	Agaricomycotina		Agaricomycetes			Corticiales			Corticiaceae				Lyomyces				
ASV_554,blastn,1/5,GU001162,Phalansterium solitarium 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,4.84581E-60,244.878,132,1,142,628,768,139,139,97,9,28,9,492,		GU001162				136499	cellular organisms; Eukaryota; Amoebozoa; Evosea; Variosea; Phalansterium	Eukaryota				Evosea			Variosea										Phalansterium				
ASV_555,blastn,1/5,MK248022,Chlorella regularis var. minima isolate 14 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,7.72041E-48,204.252,110,1,152,309,460,139,139,91,4,32,8,464,		MK248022				390795	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Chlorellales; Chlorellaceae; Chlorella clade; Chlorella; Chlorella regularis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Chlorellales			Chlorellaceae				Chlorella		Chlorella regularis		
ASV_556,blastn,1/5,FJ936172,Dictyochloropsis reticulata strain CCHU 5616 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence &gt;gi|557673716|gb|KC333524.1| Symbiochloris handae strain CCHU 5616 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,5.99729E-58,237.491,128,1,226,329,562,201,201,88,9,60,6,373		FJ936172				40981	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Symbiochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Symbiochloris				
ASV_557,blastn,1/5,MZ868159,Stichococcus bacillaris isolate HP-30P internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,850.579,460,1,466,295,760,464,464,99,6,100,0,466,,,		MZ868159				37433	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; Stichococcaceae; Stichococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales			Stichococcaceae				Stichococcus				
ASV_558,blastn,1/5,MT596149,Fungal sp. strain OTU382 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,1.54572E-74,292.891,158,41,440,1,391,332,332,83,0,89,1,449,,,		MT596149				1709941	cellular organisms; Eukaryota; Opisthokonta; Fungi; unclassified Fungi	Eukaryota	Fungi																				
ASV_559,blastn,1/5,MK005091,Prasiolales sp. S2RM-26 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence,0,721.314,390,1,451,199,654,436,436,96,7,99,3,454,,,		MK005091				2501445	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Prasiolales; unclassified Prasiolales	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Prasiolales											
ASV_560,blastn,1/5,MN397053,Dictyochloropsis sp. 17945 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,2.05765E-127,468.323,253,1,391,284,656,349,349,89,3,100,0,391,,,		MN397053				2607442	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis; unclassified Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_561,blastn,1/5,GQ503178,Dictyochloropsis sp. LMCC-AM02 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,1.5595E-138,505.256,273,1,389,659,1050,360,360,92,5,100,0,389,		GQ503178				675575	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis; unclassified Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_562,blastn,1/5,MW043548,Asterochloris sp. CL143 RPB-2020 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,697.307,377,1,387,144,528,384,384,99,2,100,0,387,,,		MW043548				2775850	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Asterochloris; unclassified Asterochloris	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Asterochloris				
ASV_563,blastn,1/5,MK005076,Apatococcus sp. S2MWC-02 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence,3.64273E-135,494.176,267,1,414,343,751,371,371,89,6,99,3,417,,,		MK005076				2501436	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Chlorellales; Chlorellaceae; Apatococcus; unclassified Apatococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Chlorellales			Chlorellaceae				Apatococcus				
ASV_564,blastn,1/5,JQ359768,Trebouxia gigantea isolate BGK29 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence,0,904.132,489,1,498,291,788,495,495,99,4,100,0,498,,,		JQ359768				103878	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Trebouxia				
ASV_565,blastn,1/5,KY652968,Juglans hopeiensis isolate XK1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,0,752.707,407,1,407,280,686,407,407,100,0,100,0,407,,,		KY652968				243020	cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Tracheophyta; Euphyllophyta; Spermatophyta; Magnoliopsida; Mesangiospermae; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fagales; Juglandaceae; Juglans	Eukaryota	Viridiplantae			Streptophyta	Streptophytina		Magnoliopsida			Fagales			Juglandaceae				Juglans				
ASV_566,blastn,1/5,KC333511,Dictyochloropsis splendida strain SAG 2097 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,0,654.834,354,1,387,324,710,376,376,97,2,100,0,387,		KC333511				415184	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Dictyochloropsis	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Trebouxiales			Trebouxiaceae				Dictyochloropsis				
ASV_567,NO HIT,,,,,,,,,,,,,,,,,,,,,,,																													
ASV_568,blastn,1/5,KY587808,Apatococcus sp. BG-L-92375 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,7.32401E-152,549.575,297,1,331,245,573,321,321,97,0,82,8,400,,,		KY587808				2026831	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Chlorellales; Chlorellaceae; Apatococcus; unclassified Apatococcus	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae			Chlorellales			Chlorellaceae				Apatococcus				
ASV_569,blastn,1/5,HE586537,Coccomyxa sp. KN-2011-C10 genomic DNA containing ITS1, 5.8S rRNA gene and ITS2, intragenomic variability copy A, strain C10,0,793.333,429,1,454,311,762,446,446,98,2,99,8,455,,,		HE586537				1082358	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Elliptochloris clade; Coccomyxa; unclassified Coccomyxa (in: Viridiplantae)	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Coccomyxa				
ASV_570,blastn,1/5,MT595450,Fungal sp. strain OTU238 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,1.11107E-95,363.064,196,41,422,1,407,345,345,90,3,88,6,431,,,		MT595450				1709941	cellular organisms; Eukaryota; Opisthokonta; Fungi; unclassified Fungi	Eukaryota	Fungi																				
ASV_571,NO HIT,,,,,,,,,,,,,,,,,,,,,,,																													
ASV_572,blastn,1/5,GU001162,Phalansterium solitarium 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence,1.65153E-34,159.932,86,1,98,628,725,94,94,95,9,21,6,453,		GU001162				136499	cellular organisms; Eukaryota; Amoebozoa; Evosea; Variosea; Phalansterium	Eukaryota				Evosea			Variosea										Phalansterium				
ASV_573,blastn,1/5,MH551496,Chloroidium viscosum strain MG-2 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,0,719.467,389,1,392,2095,2486,391,391,99,7,93,8,418,,,		MH551496				2250243	cellular organisms; Eukaryota; Viridiplantae; Chlorophyta; core chlorophytes; Trebouxiophyceae; Trebouxiophyceae incertae sedis; Watanabea clade; Chloroidium	Eukaryota	Viridiplantae			Chlorophyta			Trebouxiophyceae										Chloroidium				
ASV_574,blastn,1/5,MT596221,Fungal sp. strain OTU518 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence,1.41911E-94,359.37,194,41,417,1,377,334,334,88,6,88,5,426,,,		MT596221				1709941	cellular organisms; Eukaryota; Opisthokonta; Fungi; unclassified Fungi	Eukaryota	Fungi																				
ASV_575,blastn,1/5,MK327322,Hypnum cupressiforme var. mossmanianum voucher DUKE:Vitt 28856a 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 25S ribosomal RNA gene, partial sequence,0,800.72,433,1,442,301,742,439,439,99,3,98,0,451,		MK327322				2594607	cellular organisms; Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Embryophyta; Bryophyta; Bryophytina; Bryopsida; Bryidae; Hypnanae; Hypnales; Hypnaceae; Hypnum; Hypnum cupressiforme	Eukaryota	Viridiplantae			Streptophyta	Streptophytina		Bryopsida	Bryidae	Hypnanae	Hypnales			Hypnaceae				Hypnum		Hypnum cupressiforme		
ASV_576,blastn,1/5,KY774027,Cantharellus decolorans isolate CM13_049 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence,1.13812E-30,147.006,79,1,177,210,388,148,148,83,6,43,7,405,,,		KY774027				886638	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetes incertae sedis; Cantharellales; Cantharellaceae; Cantharellus	Eukaryota	Fungi	Dikarya		Basidiomycota	Agaricomycotina		Agaricomycetes			Cantharellales			Cantharellaceae				Cantharellus				
